Feature.ID	Taxon	Confidence
3aa2455fcd1f3b6b4c0898f196a653da	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana	0.938688640437824
cc322398be97a4879600535c291f4c43	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.99990474121892
d7c5c6f17a42b55b738662bc03fabe5b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	0.942062391526437
8b1e93aa6e49dc72cc5574e5f63e9f09	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica	0.998869277704348
1e70a1f619ea0fbb0cd3fa3e8c4b07cc	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana	0.995025780860249
e3a2cb7716a3fe85e48939781d12ffdb	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Zygosporium;s__Zygosporium_pseudogibbum	0.999999776137468
7ef68058a5d25318fe1e98357fcc1f62	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.999925333306509
530a2f0ec7b52337497e4784c14a10e5	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.999904464849497
cd458d94700e313c13b8c08180797fbb	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_brevicompactum	0.869186739579915
b24a8d74db2951f06554a6ab2e8c790f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema	0.993459183535906
7703c4adeef3582674a5af26f138f68a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nalanthamala;s__Nalanthamala_vermoesenii	0.964946490537854
91e976c359465d25798647c10757d5fe	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_brevicompactum	0.765815593574062
e950fa65075dfecbb7a72583f4b8c241	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_astellatus	0.998745112002383
3c07a7eb414c64c5001054a0a8f02768	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_unguis	0.892093361994968
ffac569f776d125b34d9b11ff3a6214d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_erikssonii	0.715554426772672
50b3858aff2750320782ebdd9f3680dd	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_brevicompactum	0.900586804442232
c719c7b6b359bedd253ae4f0820f9970	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_fumigatus	0.91312796158226
cdc9f6ed41f56c0c923e0651001bb000	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_sphaerospermum	0.747173095867843
2e394f255740982c4a4b068fb826a8e2	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_astellatus	0.999565665780283
126f9c80f0010602985fe06cdf6f2a69	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.999538137752599
64d2d928b30f119bfa8b8b008e0f7d4d	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_brevicompactum	0.874489159387348
32bd7e9a5333c59c4efc6abcc99ef561	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.999920874825448
6e5310e210613317822b75acf24b03cc	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	0.996758632466099
