OTU_ID	EB29	EB30	EB31	EB32	EB33	EB34	EB35	EB36	EB37	EB38	EB39	EB40	kingdom	phylum	class	order	family	genus	species
222147	8.0	8.0	12.0	5.0	12.0	5.0	6.0	24.0	18.0	2.0	8.0	7.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Albimonas	 Unidentified
244396	8.0	5.0	10.0	16.0	12.0	9.0	12.0	24.0	19.0	5.0	14.0	18.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Roseibaca	 Unidentified
279262	8.0	6.0	10.0	18.0	23.0	13.0	13.0	21.0	25.0	11.0	16.0	14.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 WX04	 Unidentified
271904	8.0	17.0	18.0	19.0	21.0	20.0	13.0	45.0	22.0	3.0	13.0	13.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Oceanicola	 Unidentified
192946	8.0	11.0	14.0	12.0	23.0	15.0	8.0	24.0	27.0	6.0	13.0	21.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Rhodobacter	 Unidentified
255491	8.0	7.0	13.0	19.0	19.0	23.0	9.0	22.0	24.0	5.0	13.0	12.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Phaeovulum	 Unidentified
204692	7.0	5.0	6.0	11.0	20.0	12.0	11.0	20.0	12.0	4.0	9.0	11.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 PUOA01	 Unidentified
137685	7.0	7.0	25.0	24.0	28.0	16.0	13.0	28.0	29.0	9.0	14.0	26.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Rhodophyticola	 Unidentified
288396	7.0	1.0	5.0	8.0	9.0	13.0	9.0	20.0	15.0	2.0	4.0	19.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Thalassococcus	 Unidentified
247172	7.0	12.0	25.0	20.0	17.0	11.0	10.0	20.0	22.0	11.0	16.0	12.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Pseudodonghicola	 Unidentified
289732	7.0	4.0	11.0	11.0	16.0	7.0	6.0	11.0	14.0	2.0	7.0	7.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Chachezhania	 Unidentified
289959	7.0	2.0	12.0	6.0	5.0	3.0	9.0	17.0	9.0	4.0	5.0	6.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Pseudooceanicola_C	 Unidentified
225667	7.0	9.0	24.0	25.0	25.0	24.0	8.0	28.0	32.0	5.0	14.0	24.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Nioella	 Unidentified
255912	7.0	7.0	26.0	29.0	43.0	35.0	21.0	51.0	36.0	12.0	18.0	35.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Actibacterium	 Unidentified
260683	7.0	4.0	13.0	19.0	64.0	13.0	11.0	26.0	23.0	5.0	12.0	12.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 EhC02	 Unidentified
209470	7.0	25.0	29.0	23.0	27.0	27.0	16.0	37.0	39.0	12.0	21.0	15.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 MPNP01	 Unidentified
264313	7.0	5.0	14.0	16.0	19.0	14.0	13.0	23.0	18.0	4.0	18.0	21.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Halocynthiibacter_B	 Unidentified
225653	6.0	2.0	4.0	8.0	13.0	8.0	2.0	14.0	7.0	2.0	1.0	8.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 WLWX01	 Unidentified
207869	6.0	12.0	16.0	22.0	35.0	25.0	10.0	27.0	19.0	6.0	13.0	22.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Thalassobacter	 Unidentified
296056	6.0	0.0	5.0	10.0	9.0	4.0	4.0	9.0	12.0	1.0	8.0	13.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Aquimixticola	 Unidentified
249854	6.0	5.0	7.0	15.0	20.0	11.0	14.0	19.0	34.0	5.0	9.0	10.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 CAU-1492	 Unidentified
226597	6.0	7.0	13.0	16.0	20.0	13.0	6.0	16.0	12.0	6.0	10.0	14.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 OMPR01	 Unidentified
285870	6.0	6.0	21.0	11.0	29.0	17.0	15.0	35.0	31.0	6.0	13.0	17.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Rubellimicrobium	 Unidentified
215666	6.0	6.0	12.0	26.0	31.0	17.0	15.0	35.0	32.0	6.0	24.0	31.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Actibacterium_A	 Unidentified
171519	6.0	6.0	11.0	8.0	9.0	9.0	10.0	20.0	18.0	4.0	8.0	12.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Cereibacter_A	 Unidentified
221963	5.0	8.0	5.0	14.0	18.0	16.0	9.0	18.0	26.0	5.0	12.0	9.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Antarctobacter	 Unidentified
223923	5.0	5.0	19.0	25.0	21.0	11.0	9.0	16.0	25.0	5.0	10.0	13.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 CYK-10	 Unidentified
269575	5.0	3.0	9.0	11.0	17.0	11.0	5.0	21.0	12.0	5.0	10.0	14.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 JL08	 Unidentified
274259	5.0	1.0	3.0	10.0	10.0	4.0	5.0	16.0	9.0	5.0	11.0	6.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Fertoebacter	 Unidentified
319470	5.0	8.0	11.0	12.0	18.0	12.0	5.0	9.0	23.0	4.0	9.0	8.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Phaeobacter_A	 Unidentified
232966	5.0	17.0	25.0	13.0	22.0	36.0	14.0	132.0	34.0	8.0	25.0	26.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Limimaricola	 Unidentified
284292	5.0	4.0	5.0	10.0	14.0	7.0	5.0	12.0	5.0	1.0	1.0	5.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Aliishimia	 Unidentified
254264	5.0	9.0	9.0	22.0	24.0	22.0	11.0	24.0	27.0	6.0	21.0	20.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 UBA5972	 Unidentified
317089	5.0	5.0	9.0	5.0	18.0	8.0	10.0	13.0	9.0	4.0	4.0	9.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Halocyntiibacter_A	 Unidentified
201238	5.0	5.0	13.0	19.0	12.0	14.0	11.0	24.0	17.0	4.0	8.0	17.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 UBA10365	 Unidentified
217098	5.0	6.0	11.0	9.0	10.0	10.0	8.0	22.0	13.0	3.0	10.0	6.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Frigidibacter	 Unidentified
292695	5.0	7.0	7.0	14.0	16.0	10.0	7.0	10.0	11.0	5.0	12.0	12.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 JABSSA01	 Unidentified
311374	5.0	5.0	4.0	3.0	2.0	8.0	4.0	10.0	9.0	4.0	7.0	8.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 NORP110	 Unidentified
241598	5.0	5.0	14.0	19.0	17.0	16.0	9.0	27.0	20.0	5.0	13.0	15.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Wagnerdoeblera	 Unidentified
264688	5.0	11.0	10.0	12.0	10.0	11.0	5.0	36.0	27.0	8.0	8.0	8.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Mangrovicoccus	 Unidentified
304738	5.0	2.0	6.0	9.0	5.0	10.0	4.0	14.0	9.0	1.0	5.0	7.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Paraoceanicella	 Unidentified
239965	5.0	12.0	11.0	10.0	11.0	13.0	11.0	15.0	26.0	3.0	13.0	15.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 IMCC34051	 Unidentified
267911	4.0	3.0	9.0	5.0	6.0	13.0	10.0	17.0	11.0	1.0	7.0	5.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Vannielia	 Unidentified
234519	4.0	5.0	8.0	10.0	10.0	9.0	9.0	19.0	14.0	4.0	5.0	11.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Aquicoccus	 Unidentified
285738	4.0	2.0	5.0	6.0	4.0	5.0	2.0	8.0	5.0	2.0	11.0	4.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 J013	 Unidentified
323058	4.0	2.0	6.0	5.0	2.0	2.0	1.0	6.0	7.0	0.0	1.0	3.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Albibacillus	 Unidentified
275344	4.0	3.0	17.0	24.0	19.0	12.0	8.0	20.0	21.0	5.0	18.0	14.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Pseudogemmobacter	 Unidentified
282781	4.0	8.0	9.0	9.0	12.0	16.0	4.0	21.0	22.0	2.0	11.0	9.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Rhodobacter_B	 Unidentified
283020	4.0	2.0	4.0	3.0	6.0	3.0	2.0	4.0	7.0	0.0	2.0	5.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 SH-1	 Unidentified
283105	4.0	4.0	12.0	16.0	26.0	16.0	12.0	26.0	22.0	1.0	14.0	14.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Flavimaricola	 Unidentified
314369	4.0	3.0	12.0	10.0	6.0	4.0	4.0	4.0	5.0	5.0	5.0	6.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 CAIYZT01	 Unidentified
304508	4.0	3.0	2.0	8.0	13.0	6.0	1.0	3.0	10.0	2.0	4.0	3.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 JAAFIJ01	 Unidentified
181212	4.0	1.0	6.0	8.0	14.0	4.0	3.0	4.0	6.0	3.0	2.0	7.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Mameliella	 Unidentified
310918	4.0	0.0	4.0	1.0	3.0	4.0	3.0	7.0	7.0	4.0	3.0	5.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 CCMM004	 Unidentified
233051	4.0	7.0	11.0	19.0	12.0	11.0	9.0	29.0	24.0	3.0	11.0	14.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Maritimibacter_A	 Unidentified
222626	4.0	3.0	12.0	14.0	10.0	15.0	11.0	26.0	16.0	6.0	12.0	16.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Marinovum	 Unidentified
223918	4.0	5.0	7.0	6.0	10.0	9.0	2.0	12.0	12.0	3.0	13.0	5.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Wenxinia	 Unidentified
228095	4.0	7.0	17.0	17.0	24.0	22.0	9.0	38.0	31.0	6.0	16.0	30.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Maritimibacter	 Unidentified
312870	3.0	0.0	3.0	2.0	2.0	6.0	4.0	8.0	8.0	3.0	2.0	1.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Jhaorihella	 Unidentified
308787	3.0	3.0	4.0	5.0	6.0	6.0	7.0	7.0	12.0	1.0	2.0	5.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Pseudaestuariivita	 Unidentified
239995	3.0	2.0	9.0	5.0	21.0	10.0	5.0	12.0	19.0	7.0	16.0	10.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 59-46-T64	 Unidentified
240561	3.0	3.0	6.0	11.0	20.0	10.0	7.0	23.0	20.0	2.0	9.0	19.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Tropicibacter	 Unidentified
319646	3.0	1.0	10.0	11.0	4.0	3.0	4.0	5.0	3.0	1.0	3.0	4.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 JAAFHS01	 Unidentified
299891	3.0	8.0	6.0	8.0	17.0	7.0	5.0	13.0	15.0	5.0	5.0	10.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 HLUCCA09	 Unidentified
296813	3.0	2.0	4.0	5.0	1.0	2.0	2.0	5.0	4.0	1.0	2.0	1.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 SSD5	 Unidentified
296331	3.0	1.0	5.0	5.0	4.0	2.0	3.0	9.0	5.0	1.0	2.0	2.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 UBA10424	 Unidentified
215840	3.0	6.0	18.0	15.0	18.0	15.0	7.0	30.0	18.0	4.0	16.0	18.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Ruegeria_B	 Unidentified
320127	3.0	1.0	6.0	9.0	5.0	5.0	3.0	4.0	8.0	3.0	5.0	7.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Gemmobacter_C	 Unidentified
246353	3.0	1.0	3.0	8.0	8.0	4.0	4.0	9.0	6.0	1.0	5.0	4.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Pseudophaeobacter_A	 Unidentified
279099	3.0	3.0	2.0	7.0	3.0	3.0	2.0	3.0	3.0	1.0	5.0	5.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Gemmobacter_D	 Unidentified
277205	3.0	6.0	5.0	12.0	9.0	11.0	7.0	13.0	9.0	4.0	7.0	8.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 JABSSC01	 Unidentified
270549	3.0	6.0	7.0	11.0	16.0	9.0	3.0	17.0	10.0	3.0	9.0	10.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 JABDJX01	 Unidentified
209596	3.0	4.0	12.0	7.0	12.0	7.0	7.0	15.0	13.0	4.0	17.0	11.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Paenirhodobacter	 Unidentified
237697	2.0	0.0	1.0	2.0	4.0	2.0	1.0	9.0	3.0	0.0	1.0	3.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Pontivivens	 Unidentified
282523	2.0	0.0	7.0	1.0	6.0	4.0	1.0	10.0	1.0	2.0	2.0	5.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Solirhodobacter	 Unidentified
258050	2.0	1.0	3.0	1.0	4.0	2.0	1.0	2.0	4.0	0.0	0.0	1.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 LNNU-3342	 Unidentified
262463	2.0	5.0	3.0	13.0	5.0	10.0	6.0	13.0	7.0	1.0	7.0	14.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Falsirhodobacter	 Unidentified
283034	2.0	1.0	6.0	3.0	9.0	6.0	4.0	9.0	8.0	3.0	2.0	9.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Rhodosalinus	 Unidentified
317049	2.0	1.0	2.0	3.0	8.0	3.0	1.0	9.0	11.0	1.0	5.0	9.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Sulfitobacter_E	 Unidentified
313192	2.0	3.0	2.0	7.0	5.0	1.0	2.0	2.0	2.0	3.0	3.0	1.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Xinfangfangia	 Unidentified
215263	2.0	1.0	6.0	4.0	4.0	4.0	2.0	9.0	7.0	1.0	9.0	5.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Pacificitalea	 Unidentified
289319	2.0	0.0	3.0	2.0	4.0	0.0	1.0	5.0	4.0	5.0	2.0	4.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Pseudoroseicyclus	 Unidentified
274669	2.0	1.0	3.0	2.0	6.0	5.0	5.0	8.0	4.0	0.0	4.0	5.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Salinihabitans	 Unidentified
291066	2.0	3.0	4.0	7.0	19.0	11.0	6.0	15.0	21.0	8.0	11.0	14.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Pseudooctadecabacter	 Unidentified
217104	2.0	4.0	13.0	8.0	10.0	2.0	4.0	9.0	8.0	6.0	9.0	7.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Haematobacter	 Unidentified
292140	2.0	4.0	3.0	3.0	1.0	2.0	1.0	4.0	5.0	1.0	3.0	2.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 QEYE01	 Unidentified
228885	2.0	4.0	10.0	11.0	7.0	9.0	5.0	19.0	16.0	3.0	9.0	6.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Marinibacterium	 Unidentified
297517	2.0	1.0	8.0	6.0	3.0	1.0	2.0	3.0	2.0	3.0	3.0	4.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Pseudorhodobacter_B	 Unidentified
243180	2.0	2.0	4.0	8.0	16.0	9.0	3.0	13.0	11.0	6.0	11.0	10.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 SW4	 Unidentified
281765	2.0	2.0	7.0	8.0	17.0	8.0	4.0	12.0	19.0	8.0	6.0	8.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Aestuariivita	 Unidentified
282088	2.0	3.0	3.0	8.0	6.0	2.0	1.0	5.0	4.0	2.0	1.0	8.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 GCA-2747035	 Unidentified
281465	2.0	4.0	4.0	8.0	4.0	13.0	3.0	17.0	11.0	2.0	7.0	2.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Rubrimonas	 Unidentified
260194	2.0	3.0	10.0	14.0	11.0	6.0	3.0	10.0	5.0	1.0	5.0	11.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Rhodobacter_F	 Unidentified
276468	2.0	0.0	1.0	1.0	3.0	2.0	1.0	4.0	3.0	0.0	1.0	2.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 PHEG01	 Unidentified
321888	2.0	0.0	2.0	1.0	5.0	1.0	0.0	5.0	7.0	0.0	2.0	3.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 NORP181	 Unidentified
273249	2.0	2.0	6.0	6.0	5.0	0.0	4.0	8.0	4.0	1.0	2.0	9.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Seohaeicola	 Unidentified
320315	2.0	2.0	2.0	5.0	7.0	0.0	2.0	4.0	6.0	3.0	4.0	3.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 GH1-50	 Unidentified
266357	1.0	1.0	16.0	28.0	8.0	1.0	1.0	5.0	2.0	3.0	3.0	6.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 UBA1943	 Unidentified
261405	1.0	0.0	0.0	1.0	1.0	1.0	2.0	4.0	0.0	0.0	1.0	2.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Neomegalonema	 Unidentified
263509	1.0	3.0	0.0	3.0	6.0	1.0	1.0	4.0	6.0	0.0	5.0	3.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 RR4-56	 Unidentified
305227	1.0	3.0	4.0	3.0	3.0	6.0	2.0	12.0	10.0	2.0	2.0	6.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 QY30	 Unidentified
306610	1.0	0.0	2.0	4.0	3.0	6.0	0.0	6.0	5.0	2.0	3.0	4.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 UBA7951	 Unidentified
263609	1.0	4.0	16.0	13.0	21.0	13.0	8.0	27.0	19.0	5.0	13.0	20.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 HLUCCA08	 Unidentified
265260	1.0	1.0	2.0	2.0	0.0	2.0	2.0	3.0	4.0	0.0	1.0	2.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Hasllibacter	 Unidentified
308839	1.0	0.0	7.0	7.0	7.0	5.0	7.0	7.0	13.0	2.0	3.0	6.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 UBA3069	 Unidentified
229716	1.0	2.0	3.0	7.0	5.0	0.0	0.0	6.0	3.0	5.0	4.0	4.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Cereibacter	 Unidentified
319985	1.0	2.0	8.0	5.0	4.0	3.0	2.0	7.0	2.0	0.0	5.0	2.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 JAAKGP01	 Unidentified
312300	1.0	1.0	0.0	1.0	4.0	4.0	1.0	10.0	4.0	0.0	3.0	5.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Citreimonas	 Unidentified
266696	1.0	0.0	2.0	3.0	1.0	2.0	0.0	4.0	5.0	0.0	1.0	2.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 DSPG01	 Unidentified
312808	1.0	1.0	3.0	7.0	4.0	3.0	4.0	6.0	5.0	2.0	4.0	4.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Rubricella	 Unidentified
235783	1.0	1.0	3.0	7.0	4.0	3.0	3.0	7.0	5.0	2.0	4.0	5.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Cribrihabitans	 Unidentified
318939	1.0	2.0	4.0	3.0	4.0	5.0	4.0	6.0	5.0	2.0	6.0	8.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Maliponia	 Unidentified
237390	1.0	5.0	4.0	4.0	2.0	0.0	1.0	4.0	3.0	1.0	3.0	2.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Fuscovulum	 Unidentified
314402	1.0	1.0	5.0	3.0	4.0	3.0	3.0	3.0	2.0	1.0	3.0	2.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 GCA-2747325	 Unidentified
316519	1.0	1.0	3.0	4.0	6.0	3.0	2.0	9.0	5.0	1.0	2.0	5.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 AWRV01	 Unidentified
317298	1.0	4.0	2.0	1.0	2.0	4.0	1.0	4.0	6.0	1.0	0.0	1.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 UBA996	 Unidentified
237239	1.0	1.0	0.0	0.0	3.0	2.0	1.0	2.0	4.0	1.0	2.0	0.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 LPB0142	 Unidentified
250414	1.0	1.0	5.0	7.0	7.0	6.0	5.0	10.0	6.0	1.0	3.0	3.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Sediminimonas	 Unidentified
221383	1.0	0.0	4.0	4.0	3.0	2.0	2.0	10.0	6.0	1.0	8.0	3.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Oceanicella	 Unidentified
276919	1.0	2.0	7.0	12.0	4.0	2.0	5.0	16.0	10.0	0.0	4.0	5.0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Poseidonocella	 Unidentified
